united,SFO,SEA,625,843,128,283,1
united,SFO,SEA,1122,1355,150,284,1
united,SFO,SEA,1252,1514,126,285,1
united,SFO,SEA,1624,1842,150,286,1
united,SFO,SEA,1900,2100,150,287,1
united,SFO,SEA,1946,2200,150,288,1
united,ATL,IAD,1425,1623,128,289,1
united,ATL,ORD,745,900,126,290,1
united,ATL,ORD,1048,1205,126,291,1
united,ATL,ORD,1342,1500,126,292,1
united,ATL,DEN,700,833,126,293,1
united,ATL,SFO,700,930,126,294,1
united,ATL,SFO,712,950,128,295,1
united,DEN,BOS,800,1340,126,296,1
united,DEN,BOS,1108,1650,126,297,1
united,DEN,BOS,1606,2149,126,298,1
united,DEN,BOS,1737,2324,126,299,1
united,DEN,IAD,2005,1318,126,300,1
united,DEN,IAD,935,1449,126,301,1
united,DEN,IAD,1105,1619,126,302,1
united,DEN,IAD,1325,1834,126,303,1
united,DEN,IAD,1600,2100,126,304,1
united,DEN,IAD,1735,2248,126,305,1
united,DEN,ORD,800,1131,230,306,1
united,DEN,ORD,944,1314,126,307,1
united,DEN,ORD,1110,1441,230,308,1
united,DEN,ORD,1328,1700,126,309,1
united,DEN,ORD,1600,1924,230,310,1
united,DEN,ORD,1730,2100,230,311,1
united,DEN,ORD,1900,2225,230,312,1
united,DEN,ATL,806,1300,128,313,1
united,DEN,ATL,1053,1600,150,314,1
united,DEN,ATL,1740,2231,150,315,1
united,DEN,PHX,940,1147,126,316,1
united,DEN,PHX,1342,1543,126,317,1
united,DEN,PHX,1600,1800,126,318,1
united,DEN,PHX,1905,2100,126,319,1
united,DEN,SEA,751,1002,126,320,1
united,DEN,SEA,930,1140,126,321,1
united,DEN,SEA,1540,1747,126,322,1
united,DEN,SEA,1911,2122,126,323,1
united,DEN,SFO,750,941,230,324,1
united,DEN,SFO,934,1125,126,325,1
united,DEN,SFO,1120,1311,230,326,1
united,DEN,SFO,1340,1534,126,327,1
united,DEN,SFO,1446,1640,235,328,1
united,DEN,SFO,1615,1800,230,329,1
united,DEN,SFO,1715,1900,230,330,1
united,DEN,SFO,1910,2100,230,331,1
united,ORD,BOS,600,912,150,332,1
united,ORD,BOS,745,1100,128,333,1
united,ORD,BOS,923,1235,230,334,1
united,ORD,BOS,1125,1442,230,335,1
united,ORD,BOS,1400,1720,230,336,1
united,ORD,BOS,1815,2140,230,337,1
united,ORD,IAD,615,900,150,338,1
united,ORD,IAD,900,1150,128,339,1
united,ORD,IAD,1300,1547,150,340,1
united,ORD,IAD,1800,2100,150,341,1
united,ORD,IAD,2115,2359,150,342,1
united,ORD,DEN,600,745,230,343,1
united,ORD,DEN,645,828,230,344,1
united,ORD,DEN,800,1000,230,345,1
united,ORD,DEN,1023,1219,230,346,1
united,ORD,DEN,1245,1430,230,347,1
united,ORD,DEN,1424,1600,230,348,1
united,ORD,DEN,1600,1745,230,349,1
united,ORD,DEN,1800,1941,126,350,1
united,ORD,DEN,1945,2133,230,351,1
united,ORD,ATL,600,905,128,352,1
united,ORD,ATL,1416,1725,150,353,1
united,ORD,PHX,800,1100,150,354,1
united,ORD,PHX,1000,1300,126,355,1
united,ORD,PHX,1330,1630,150,356,1
united,ORD,PHX,1937,2240,126,357,1
united,ORD,SEA,925,1212,126,358,1
united,ORD,SEA,1017,1300,126,359,1
united,ORD,SEA,1600,1843,126,360,1
united,ORD,SEA,1947,2235,126,361,1
united,ORD,SFO,600,843,126,362,1
united,ORD,SFO,830,1108,270,363,1
united,ORD,SFO,1000,1246,230,364,1
united,ORD,SFO,1125,1422,126,365,1
united,ORD,SFO,1300,1600,150,366,1
united,ORD,SFO,1600,1900,230,367,1
united,ORD,SFO,1800,2100,126,368,1
united,ORD,SFO,2033,2330,126,369,1
united,IAD,BOS,830,1009,150,370,1
united,IAD,BOS,1245,1419,126,371,1
united,IAD,BOS,1711,1900,128,372,1
united,IAD,BOS,2215,2349,126,373,1
united,IAD,ORD,600,705,126,374,1
united,IAD,ORD,815,951,126,375,1
united,IAD,ORD,1030,1141,150,376,1
united,IAD,ORD,1245,1355,128,377,1
united,IAD,ORD,1720,1835,150,378,1
united,IAD,ORD,2215,2322,150,379,1
united,IAD,DEN,525,721,126,380,1
united,IAD,DEN,815,1015,235,381,1
united,IAD,DEN,1250,1452,126,382,1
united,IAD,DEN,1600,1800,126,383,1
united,IAD,DEN,1730,1940,126,384,1
united,IAD,DEN,1935,2132,126,385,1
united,IAD,ATL,825,1028,128,386,1
united,IAD,PHX,1750,2100,126,387,1
united,IAD,SEA,830,1135,126,388,1
united,IAD,SEA,1730,2030,126,389,1
united,IAD,SFO,600,914,126,390,1
united,IAD,SFO,815,1131,230,391,1
united,IAD,SFO,1235,1541,126,392,1
united,IAD,SFO,1600,1912,126,393,1
united,IAD,SFO,1730,2030,126,394,1
united,IAD,SFO,1845,2200,126,395,1
united,BOS,IAD,555,735,126,396,1
united,BOS,IAD,945,1125,126,397,1
united,BOS,IAD,1435,1619,126,398,1
united,BOS,IAD,1934,2117,126,399,1
united,BOS,ORD,700,900,126,400,1
united,BOS,ORD,1000,1200,150,401,1
united,BOS,ORD,1320,1518,128,402,1
united,BOS,ORD,1640,1838,150,403,1
united,BOS,ORD,1825,2023,150,404,1
united,BOS,ORD,2000,2200,150,405,1
united,BOS,DEN,545,833,126,406,1
united,BOS,DEN,934,1222,126,407,1
united,BOS,DEN,1152,1440,126,408,1
united,BOS,DEN,1517,1800,126,409,1
united,BOS,SFO,600,950,230,410,1
united,BOS,SFO,815,1208,230,411,1
united,BOS,SFO,1030,1424,230,412,1
united,BOS,SFO,1540,1936,230,413,1
united,BOS,SFO,1800,2000,230,414,1
American Airlines,BOS,JFK,601,726,126,415,1
American Airlines,BOS,JFK,933,1059,185,416,1
American Airlines,BOS,JFK,1217,1339,185,417,1
American Airlines,BOS,PHX,600,1028,185,418,1
American Airlines,BOS,PHX,935,1400,126,419,1
American Airlines,BOS,PHX,1253,1714,185,420,1
American Airlines,BOS,PHX,1611,2034,185,421,1
American Airlines,BOS,ORD,600,805,126,422,1
American Airlines,BOS,ORD,700,910,126,423,1
American Airlines,BOS,ORD,850,1057,126,424,1
American Airlines,BOS,ORD,1207,1414,126,425,1
American Airlines,BOS,ORD,1330,1533,185,426,1
American Airlines,BOS,ORD,1914,2122,126,427,1
American Airlines,ORD,JFK,1144,1457,126,428,1
American Airlines,ORD,SFO,704,1000,126,429,1
American Airlines,ORD,SFO,1055,1352,126,430,1
American Airlines,ORD,SFO,1445,1737,126,431,1
American Airlines,ORD,SFO,1701,1956,126,432,1
American Airlines,ORD,SFO,2020,2313,126,433,1
American Airlines,ORD,PHX,705,1009,185,434,1
American Airlines,ORD,PHX,821,1119,185,435,1
American Airlines,ORD,PHX,940,1241,185,436,1
American Airlines,ORD,PHX,1055,1354,185,437,1
American Airlines,ORD,PHX,1327,1625,126,438,1
American Airlines,ORD,PHX,1547,1841,126,439,1
American Airlines,ORD,PHX,1710,2004,185,440,1
American Airlines,ORD,PHX,2033,2330,185,441,1
American Airlines,ORD,SEA,955,1248,126,442,1
American Airlines,ORD,SEA,1153,1438,126,443,1
American Airlines,ORD,SEA,1740,2024,126,444,1
American Airlines,ORD,DEN,959,1149,128,445,1
American Airlines,ORD,DEN,1150,1335,126,446,1
American Airlines,ORD,DEN,1345,1530,150,447,1
American Airlines,ORD,DEN,2045,2229,126,448,1
American Airlines,ORD,ATL,715,1015,128,449,1
American Airlines,ORD,ATL,811,1125,78,450,1
American Airlines,ORD,ATL,1526,1836,78,451,1
American Airlines,ORD,ATL,1700,1957,128,452,1
American Airlines,ORD,ATL,1900,2203,128,453,1
American Airlines,ORD,BOS,710,1027,126,454,1
American Airlines,ORD,BOS,819,1136,126,455,1
American Airlines,ORD,BOS,1510,1826,126,456,1
American Airlines,ORD,BOS,1714,2026,126,457,1
American Airlines,ORD,BOS,1830,2152,126,458,1
American Airlines,ORD,BOS,2035,2350,126,459,1
American Airlines,DEN,ORD,700,1045,165,460,1
American Airlines,DEN,ORD,1229,1558,128,461,1
American Airlines,DEN,ORD,1420,1747,165,462,1
American Airlines,DEN,ORD,1722,2055,150,463,1
American Airlines,DEN,PHX,750,1013,185,464,1
American Airlines,DEN,PHX,1204,1405,150,465,1
American Airlines,DEN,PHX,1457,1705,185,466,1
American Airlines,DEN,PHX,1800,2006,185,467,1
American Airlines,SEA,PHX,720,1117,185,468,1
American Airlines,SEA,PHX,1523,1908,185,469,1
American Airlines,SEA,PHX,1812,2202,185,470,1
American Airlines,SEA,ORD,600,1206,165,471,1
American Airlines,SEA,ORD,1333,1942,165,472,1
American Airlines,SEA,ORD,1523,1923,165,473,1
American Airlines,PHX,SFO,859,1012,185,474,1
American Airlines,PHX,SFO,1129,1243,185,475,1
American Airlines,PHX,SFO,1820,1931,185,476,1
American Airlines,PHX,SEA,1218,1433,185,477,1
American Airlines,PHX,SEA,1507,1722,185,478,1
American Airlines,PHX,SEA,1833,2049,185,479,1
American Airlines,PHX,DEN,926,1119,150,480,1
American Airlines,PHX,DEN,1345,1538,185,481,1
American Airlines,PHX,DEN,1725,1913,165,482,1
American Airlines,PHX,DEN,2015,2205,185,483,1
American Airlines,PHX,ATL,1147,1721,150,484,1
American Airlines,PHX,ORD,800,1230,185,485,1
American Airlines,PHX,ORD,923,1353,185,486,1
American Airlines,PHX,ORD,1115,1544,185,487,1
American Airlines,PHX,ORD,1311,1740,185,488,1
American Airlines,PHX,ORD,1450,1921,185,489,1
American Airlines,PHX,ORD,1645,1712,185,490,1
American Airlines,PHX,ORD,1820,2244,165,491,1
American Airlines,PHX,BOS,946,1439,165,492,1
American Airlines,PHX,BOS,1415,2100,185,493,1
American Airlines,PHX,BOS,1714,2357,185,494,1
American Airlines,PHX,JFK,23,700,165,495,1
American Airlines,PHX,JFK,1050,1729,165,496,1
American Airlines,PHX,JFK,1218,1900,185,497,1
American Airlines,PHX,JFK,1341,2029,185,498,1
American Airlines,PHX,JFK,1633,2312,165,499,1
American Airlines,ATL,PHX,1111,1335,150,500,1
American Airlines,ATL,PHX,1806,2035,150,501,1
American Airlines,ATL,ORD,612,723,128,502,1
American Airlines,ATL,ORD,745,856,128,503,1
American Airlines,ATL,ORD,1157,1309,78,504,1
American Airlines,ATL,ORD,1753,1917,128,505,1
American Airlines,ATL,ORD,1956,2106,78,506,1
American Airlines,LAX,JFK,30,848,185,507,1
American Airlines,LAX,JFK,700,1518,185,508,1
American Airlines,LAX,JFK,800,1619,185,509,1
American Airlines,LAX,JFK,1000,1823,185,510,1
American Airlines,LAX,JFK,1100,1925,185,511,1
American Airlines,LAX,JFK,1200,2024,185,512,1
American Airlines,LAX,JFK,1400,2218,185,513,1
American Airlines,LAX,ORD,120,724,185,514,1
American Airlines,LAX,ORD,615,1225,185,515,1
American Airlines,LAX,ORD,700,1310,185,516,1
American Airlines,LAX,ORD,1125,1735,126,517,1
American Airlines,LAX,ORD,926,1533,126,518,1
American Airlines,LAX,ORD,1327,1939,185,519,1
American Airlines,LAX,ORD,1519,2125,185,520,1
American Airlines,LAX,SFO,640,815,165,521,1
American Airlines,LAX,SFO,820,959,165,522,1
American Airlines,LAX,SFO,1000,1137,78,523,1
American Airlines,LAX,SFO,1230,1404,128,524,1
American Airlines,LAX,SFO,1438,1613,78,525,1
American Airlines,LAX,SFO,1648,1819,128,526,1
American Airlines,LAX,SFO,1817,1949,126,527,1
American Airlines,LAX,SFO,2000,2132,185,528,1
American Airlines,LAX,SFO,2154,2328,78,529,1
American Airlines,LAX,PHX,600,828,185,530,1
American Airlines,LAX,PHX,722,955,185,531,1
American Airlines,LAX,PHX,1005,1232,185,532,1
American Airlines,LAX,PHX,1644,1911,185,533,1
American Airlines,LAX,PHX,1805,2035,75,534,1
American Airlines,LAX,PHX,1942,2206,185,535,1
American Airlines,LAX,SEA,700,1013,78,536,1
American Airlines,LAX,SEA,1238,1549,78,537,1
American Airlines,LAX,SEA,1617,1926,78,538,1
American Airlines,LAX,SEA,1952,2303,78,539,1
American Airlines,LAX,DEN,1020,1342,78,540,1
American Airlines,LAX,DEN,1937,2258,78,541,1
American Airlines,LAX,DEN,1345,1907,128,542,1
American Airlines,LAX,ATL,800,1520,126,543,1
American Airlines,LAX,ATL,1014,1733,126,544,1
American Airlines,LAX,ATL,1629,2347,185,545,1
American Airlines,LAX,BOS,602,1425,185,546,1
American Airlines,LAX,BOS,1032,1854,185,547,1
American Airlines,LAX,BOS,1540,2359,185,548,1
American Airlines,LAX,IAD,905,1653,126,549,1
American Airlines,SFO,JFK,827,1659,185,550,1
American Airlines,SFO,PHX,847,1154,185,551,1
American Airlines,SFO,PHX,1146,1455,185,552,1
American Airlines,SFO,PHX,1610,1909,185,553,1
American Airlines,SFO,SEA,600,820,126,554,1
American Airlines,SFO,SEA,700,920,126,555,1
American Airlines,SFO,SEA,1655,1910,126,556,1
American Airlines,SFO,SEA,1710,1925,126,557,1
American Airlines,SFO,SEA,905,1136,72,558,1
American Airlines,SFO,ORD,745,1404,126,559,1
American Airlines,SFO,ORD,900,1519,126,560,1
American Airlines,SFO,ORD,1101,1726,126,561,1
American Airlines,SFO,ORD,1438,2058,126,562,1
